"state","school_name","district","address","latitude","longitude","overall_score","state_rank","national_rank","ap_taken_pct","ap_passed_pct","math_proficiency","reading_proficiency","science_proficiency","graduation_rate","graduation_rate_raw","year","source_url"
"Alaska","Kokhanok School","Lake and Peninsula Borough School District","School Rd, Kokhanok, Alaska 99606",59.74431,-154.943493,,,,,,,,,50,"50%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lake-and-peninsula-borough-school-district/kokhanok-school-532"
"Alaska","Newhalen School","Lake and Peninsula Borough School District","School Rd, Iliamna, Alaska 99606",59.780923882689,-154.088790436328,,,,,,,,,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lake-and-peninsula-borough-school-district/newhalen-school-533"
"Alaska","Nondalton School","Lake and Peninsula Borough School District","100 School Rd, Nondalton, Alaska 99640",59.966900004059,-154.857000007693,,,,,,,,,75,"75%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lake-and-peninsula-borough-school-district/nondalton-school-534"
"Alaska","Meshik School","Lake and Peninsula Borough School District","School Rd, Port Heiden, Alaska 99549",56.940366,-158.584904,,,,,,,,,0,"0%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lake-and-peninsula-borough-school-district/meshik-school-539"
"Alaska","Lakeview Home School","Lake and Peninsula Borough School District","Jensen Dr, King Salmon, Alaska 99613",58.694693640784,-156.667985632235,,,,,,,,,0,"0%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lake-and-peninsula-borough-school-district/lakeview-home-school-91685"
"Alaska","Levelock School","Lake and Peninsula Borough School District","School Rd, Levelock, Alaska 99625",59.113760689466,-156.854475049345,,,,,,,,,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lake-and-peninsula-borough-school-district/levelock-school-540"
"Alaska","Akhiok School","Kodiak Island Borough School District","Main St, Akhiok, Alaska 99615",57.866444804018,-152.880791743119,,,,,,,,,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/kodiak-island-borough-school-district/akhiok-school-519"
"Alaska","Perryville School","Lake and Peninsula Borough School District","School Road, Perryville, Alaska 99648",55.9142723,-159.1577424,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lake-and-peninsula-borough-school-district/perryville-school-536"
"Alaska","Kodiak High School","Kodiak Island Borough School District","917 Rezanof East, Kodiak, Alaska 99615",57.792662528458,-152.392959065843,57.11,26,7678,25,9,14,31,39,92,"92%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/kodiak-island-borough-school-district/kodiak-high-school-520"
"Alaska","AKTEACH Homeschool","Kodiak Island Borough School District","722 Mill Bay Rd, Kodiak, Alaska 99615",57.793233832587,-152.398148162161,,,,,,,,,70,"70%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/kodiak-island-borough-school-district/akteach-homeschool-526"
"Alaska","Tanalian School","Lake and Peninsula Borough School District","School Rd, Port Alsworth, Alaska 99653",60.38225,-154.715583,,,,,,,,,75,"75%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lake-and-peninsula-borough-school-district/tanalian-school-538"
"Alaska","Ouzinkie School","Kodiak Island Borough School District","Main St, Ouzinkie, Alaska 99644",57.92118,-152.508211,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/kodiak-island-borough-school-district/ouzinkie-school-523"
"Alaska","Old Harbor School","Kodiak Island Borough School District","Main St, Old Harbor, Alaska 99643",57.2136731,-153.2882748,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/kodiak-island-borough-school-district/old-harbor-school-521"
"Alaska","Klawock City School","Klawock City School District","715 Bayview Blvd, Klawock, Alaska 99925",55.553859797333,-133.099802422963,,,,,,,,,78,"78%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/klawock-city-school-district/klawock-city-school-518"
"Alaska","Chiniak School","Kodiak Island Borough School District","36158 Chiniak Hwy, Chiniak, Alaska 99615",57.612965498771,-152.382240254648,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/kodiak-island-borough-school-district/chiniak-school-91683"
"Alaska","Port Lions School","Kodiak Island Borough School District","Main St, Port Lions, Alaska 99550",57.866612596106,-152.880622327571,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/kodiak-island-borough-school-district/port-lions-school-522"
"Alaska","Emmonak School","Lower Yukon School District","267 School Road, Emmonak, Alaska 99581",62.778829994043,-164.529200030737,,,,,,,,,60,"60%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lower-yukon-school-district/emmonak-school-403"
"Alaska","Hooper Bay School","Lower Yukon School District","General Delivery, Hooper Bay, Alaska 99604",61.527958,-165.572855,,,,,,,,,67,"67%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lower-yukon-school-district/hooper-bay-school-405"
"Alaska","Mountain Village School","Lower Yukon School District","100 High School Rd, Mountain Village, Alaska 99632",62.169509,-163.871442,,,,,,,8,0,73,"73%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lower-yukon-school-district/mountain-village-school-406"
"Alaska","Kotlik School","Lower Yukon School District","20129 School Rd, Kotlik, Alaska 99620",63.031749982867,-163.554800014736,,,,,,,,,86,"86%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lower-yukon-school-district/kotlik-school-409"
"Alaska","Alakanuk School","Lower Yukon School District","9 School Rd, Alakanuk, Alaska 99554",62.779625276506,-164.526647329078,,,,,,,0,,56,"56%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lower-yukon-school-district/alakanuk-school-402"
"Alaska","Marshall School","Lower Yukon School District","89 School Rd, Marshall, Alaska 99585",61.78664832463,-161.323805074256,,,,,,,,,56,"56%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lower-yukon-school-district/marshall-school-404"
"Alaska","Russian Mission School","Lower Yukon School District","90 School Rd, Russian Mission, Alaska 99657",61.78664832463,-161.323805074256,,,,,,,,,67,"67%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lower-yukon-school-district/russian-mission-school-407"
"Alaska","Pilot Station School","Lower Yukon School District","5090 School Rd, Pilot Station, Alaska 99650",61.936643836032,-162.895180667672,,,,,,,,,64,"64%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lower-yukon-school-district/pilot-station-school-408"
"Alaska","Nunam Iqua School","Lower Yukon School District","32 School Rd, Nunam Iqua, Alaska 99666",62.526120013802,-164.851599961916,,,,,,,,,50,"50%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lower-yukon-school-district/nunam-iqua-school-411"
"Alaska","Scammon Bay School","Lower Yukon School District","103 Askinuk Road, Scammon Bay, Alaska 99662",61.841929984205,-165.578399983038,,,,,,,,,75,"75%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/lower-yukon-school-district/scammon-bay-school-410"
"Alaska","Susitna Valley High School","Matanuska-Susitna Borough School District","42728 S Parks Hwy, Talkeetna, Alaska 99676",62.1311600004,-150.043899980394,78.74,10,3805,90,57,4,26,21,90,"90%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/susitna-valley-high-school-544"
"Alaska","Mat-Su Career & Tech Ed High School","Matanuska-Susitna Borough School District","2472 N Seward Meridian Pkwy, Wasilla, Alaska 99654",61.608758490491,-149.360015128019,91.84,2,1461,51,40,41,33,72,98,"98%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/mat-su-career-tech-ed-high-school-554"
"Alaska","Colony High School","Matanuska-Susitna Borough School District","9550 E Bogard Rd, Palmer, Alaska 99645",61.60856577177,-149.212504871754,76.88,11,4139,63,22,24,39,38,90,"90%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/colony-high-school-551"
"Alaska","Wasilla High School","Matanuska-Susitna Borough School District","701 E Bogard Rd, Wasilla, Alaska 99654",61.586981578634,-149.429613480475,62.32,23,6744,39,17,18,25,41,93,"93%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/wasilla-high-school-545"
"Alaska","Mat-Su Middle College School","Matanuska-Susitna Borough School District","8295 East College Drive, Palmer, Alaska 99645",61.579665048299,-149.243311331026,88.3,4,2094,12,9,67,78,,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/mat-su-middle-college-school-200906"
"Alaska","Palmer High School","Matanuska-Susitna Borough School District","1170 W Bogard Rd, Palmer, Alaska 99645",61.606508512908,-149.138908081535,61.56,24,6880,20,14,20,35,45,95,"95%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/palmer-high-school-543"
"Alaska","American Charter Academy","Matanuska-Susitna Borough School District","7362 W Parks Hwy #725, Wasilla, Alaska 99654",61.581629603906,-149.635080867277,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/american-charter-academy-548"
"Alaska","Houston High School","Matanuska-Susitna Borough School District","12501 W Hawk Lane, Big Lake, Alaska 99652",61.585090504223,-149.767668161651,37.43,39,11201,36,7,6,12,35,86,"86%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/houston-high-school-550"
"Alaska","Burchell High School","Matanuska-Susitna Borough School District","1775 W Parks Hwy, Wasilla, Alaska 99654",61.579477419392,-149.495485588498,,,,,,6,21,11,79,"79%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/burchell-high-school-552"
"Alaska","Joe Redington Senior Jr/Sr High School","Matanuska-Susitna Borough School District","10015 W Redington School Rd, Wasilla, Alaska 99623",61.500929226866,-149.702912005458,37.92,38,11112,40,9,4,25,26,76,"76%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/joe-redington-senior-jr-sr-high-school-200103"
"Alaska","Glacier View School","Matanuska-Susitna Borough School District","65975 S Wolverine Cir, Sutton, Alaska 99674",61.794811108666,-147.726419720263,,,,,,,,,0,"0%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/glacier-view-school-542"
"Alaska","Mat-Su Day School","Matanuska-Susitna Borough School District","2360 N Tait Dr, Wasilla, Alaska 99654",61.605902338217,-149.351195529732,,,,,,,,11,27,"27%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/mat-su-day-school-555"
"Alaska","Beryozova School","Matanuska-Susitna Borough School District","27297 W Beryozova Dr, Palmer, Alaska 99652",61.5534905,-149.8162146,,,,,,,,,,"N/A","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/beryozova-school-553"
"Alaska","Mat-Su Central School","Matanuska-Susitna Borough School District","600 E Railroad Ave #6, Wasilla, Alaska 99654",61.579749035873,-149.435392731286,,,,,,,,,70,"70%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/mat-su-central-school-541"
"Alaska","Knik Charter School","Matanuska-Susitna Borough School District","758 N Shoreline Dr., Wasilla, Alaska 99687",61.585776472063,-149.337415209027,,,,,,,,,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/knik-charter-school-431945"
"Alaska","Twindly Bridge Charter School","Matanuska-Susitna Borough School District","141 E Seldon Rd Ste C, Wasilla, Alaska 99654",61.613939582649,-149.449634798689,,,,,,,,,75,"75%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/twindly-bridge-charter-school-549"
"Alaska","Crow Village Sam School","Kuspuk School District","202 Blueberry Hill, Chuathbaluk, Alaska 99557",61.573360018233,-159.249399993219,,,,,,,,,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/kuspuk-school-district/crow-village-sam-school-623"
"Alaska","Aniak Jr/Sr High School","Kuspuk School District","201 High School Rd, Aniak, Alaska 99557",61.578310307385,-159.552819984757,,,,,,,,,100,"100%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/kuspuk-school-district/aniak-jr-sr-high-school-626"
"Alaska","Mat-Su Youth Facility","Matanuska-Susitna Borough School District","581 S Outer Springer Lp, Palmer, Alaska 99645",61.586023104184,-149.104256699376,,,,,,,,,67,"67%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/mat-su-youth-facility-546"
"Alaska","Valley Pathways","Matanuska-Susitna Borough School District","1150 North France Rd, Palmer, Alaska 99645",61.592776122314,-149.163666435226,,,,,,,,,52,"52%","2025-2026","https://www.usnews.com/education/best-high-schools/alaska/districts/matanuska-susitna-borough-school-district/valley-pathways-547"
